X,Y,tree_id,flag_id,site_id,plot_id,spp,dist_x,dist_y,status,dbh,height_m,hdm_pa,b_lc,dmr_l,dmr_m,dmr_u,broom_pa,broom_pos,stem_pa,crown_class,dam_agent_1,dam_agent_2,path_ind_1,path_ind_2,crown_cond,notes,dist_m,az_deg,outside_10,assessed_by,tree_type,dmr,dmr_f,Dec,corr_az_deg,tr_az,tr_leng,dist_y_h,plot_x_utm,plot_y_utm
1048579.27222613,451629.749116069,m156,y18,ph_1,38,Hw,,,LS,35.9,26.2,N,"-",0,0,0,"-","-","-",C,,,"-",,"1",,4.4,170,,,mature,0,"0",16.0861237903866,186.1,,,,1048579.73978805,451634.124203023
1048576.83867933,451630.554389551,m157,y49,ph_1,38,Hw,,,LS,21.7,,N,"-",0,0,0,"-","-","-",I,,,"1",,"1",,4.6,203,,,mature,0,"0",16.0861237903866,219.1,,,,1048579.73978805,451634.124203023
1048578.07465936,451650.199455473,m158,w124,ph_1,39,Hw,,,LL,21,,N,"-",0,0,0,"-","-","-",S,,,"1",,"1",,4.1,299.1,,,mature,0,"0",16.0861237903866,315.2,,,,1048580.96365962,451647.290215453
1048577.94895961,451648.632446376,m159,w69,ph_1,39,Hw,,,RD,9.7,,Y,"-",1,0,0,N,"-",N,"-",,,"-",,"3",,3.3,277.9,,,mature,1,"1",16.0861237903866,294,,,,1048580.96365962,451647.290215453
1048578.28804586,451651.154292446,m160,w47,ph_1,39,Hw,,,LS,18.3,,Y,Y,1,1,1,Y,"2",N,S,,,"1",,"1",,4.7,309.2,,,mature,3,"3",16.0861237903866,325.3,,,,1048580.96365962,451647.290215453
1048578.50154182,451651.641993933,m161,w45,ph_1,39,Hw,,,SN,65,,U,"-",,,,"-","-","-","-",,,"-",,"6",,5,314.4,,,mature,,DU,16.0861237903866,330.5,,,,1048580.96365962,451647.290215453
1048581.68971156,451652.03498611,m162,w35,ph_1,39,Hw,,,LS,38.2,,Y,Y,2,0,0,Y,"1",N,C,,,"-",,"1",,4.8,352.6,,,mature,2,"2",16.0861237903866,8.7,,,,1048580.96365962,451647.290215453
1048583.18748059,451651.543992634,m163,w109,ph_1,39,Hw,,,LS,11.5,,N,"-",0,0,0,"-","-","-",S,DS,,"7",,"1",Stem pustules,4.8,11.5,,,mature,0,"0",16.0861237903866,27.6,,,,1048580.96365962,451647.290215453
1048585.90480153,451648.055144635,m164,w43,ph_1,39,Hw,,,LS,66.3,34,Y,Y,2,2,1,Y,"4",Y,D,,,"-",,"1",,5,65.1,,,mature,5,"5",16.0861237903866,81.2,,,,1048580.96365962,451647.290215453
1048586.55968839,451644.621046653,m165,w30,ph_1,39,Hw,,,LS,21,,Y,N,0,0,1,N,"-",N,I,,,"-",,"1",,6.2,99.4,,,mature,1,"1",16.0861237903866,115.5,,,,1048580.96365962,451647.290215453
1048586.20428299,451643.977230887,m166,w121,ph_1,39,Hw,,,LS,24.3,,Y,Y,1,1,0,Y,"4",N,I,,,"-",,"1",,6.2,106.2,,,mature,2,"2",16.0861237903866,122.3,,,,1048580.96365962,451647.290215453
1048585.95213293,451642.523126817,m167,w76,ph_1,39,Hw,,,LS,19.2,,Y,Y,2,1,0,Y,"2",N,I,,,"-",,"1",,6.9,117.6,,,mature,3,"3",16.0861237903866,133.7,,,,1048580.96365962,451647.290215453
1048584.33911745,451640.369501297,m168,w29,ph_1,39,Hw,,,LS,84.2,32.5,Y,Y,2,2,2,Y,"7",Y,D,,,"2","4","2",,7.7,137.9,,,mature,6,"6",16.0861237903866,154,,,,1048580.96365962,451647.290215453
1048584.211063,451639.003818692,m169,w23,ph_1,39,Hw,,,DS,14.7,,Y,"-",,,,"-","-","-",S,,,"-",,"2",forked with m170,8.9,142.5,,,mature,,DI,16.0861237903866,158.6,,,,1048580.96365962,451647.290215453
1048584.211063,451639.003818692,m170,w120,ph_1,39,Hw,,,LS,16.1,,Y,Y,1,1,1,Y,"8",N,S,,,"-",,"1",forked with m169,8.9,142.5,,,mature,3,"3",16.0861237903866,158.6,,,,1048580.96365962,451647.290215453
1048581.17739462,451642.394879168,m171,w102,ph_1,39,Hw,,,LS,19.1,,Y,Y,2,1,0,Y,"1",N,S,,,"1",,"1",DBH taken higher because of stem infection,4.9,161.4,,,mature,3,"3",16.0861237903866,177.5,,,,1048580.96365962,451647.290215453
1048582.48830349,451642.109919991,m172,w9,ph_1,39,Hw,,,DS,10.9,,Y,"-",,,,"-","-","-","-",,,"-",,"3",,5.4,147.5,,,mature,,DI,16.0861237903866,163.6,,,,1048580.96365962,451647.290215453
1048582.37591319,451645.107203806,m173,w4,ph_1,39,Hw,,,LS,11.4,,Y,Y,0,0,0,N,"-","-",S,,,,,"1",,2.6,131,,,mature,0,IBLC,16.0861237903866,147.1,,,,1048580.96365962,451647.290215453
1048583.74731081,451644.417710262,m174,w16,ph_1,39,Hw,,,LS,20.3,,Y,Y,2,1,0,Y,"4",N,I,,,,,"1",,4,119.8,,,mature,3,"3",16.0861237903866,135.9,,,,1048580.96365962,451647.290215453
1048584.47033449,451642.670341929,m175,w53,ph_1,39,Hw,,,LL,15.9,,Y,Y,0,0,0,Y,"8",N,S,,,,,"1",,5.8,126.7,,,mature,0,IBLC,16.0861237903866,142.8,,,,1048580.96365962,451647.290215453
1048578.43014388,451646.098033437,m176,w2,ph_1,39,Bl,,,LS,81.5,,"-","-",,,,"-","-","-",D,,,,,"1",,2.8,228.7,,,mature,,"-",16.0861237903866,244.8,,,,1048580.96365962,451647.290215453
1048576.71097248,451645.289052783,m177,w54,ph_1,39,Hw,,,LS,11.8,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,4.7,228.7,,,mature,0,"0",16.0861237903866,244.8,,,,1048580.96365962,451647.290215453
1041560.08906396,579379.718048069,m178,y7,cr_2,29,Fd,,,LS,35.6,,"-","-",,,,"-","-","-",C,,,,,"1",,5.8,198.9,,,mature,,"-",16.3748776715468,215.3,,,,1041563.44063818,579384.451646091
1041564.86713908,579383.049827563,m179,y122,cr_2,29,Fd,,,LS,87.4,,"-","-",,,,"-","-","-",D,,,,,"1",,2,118.1,,,mature,,"-",16.3748776715468,134.5,,,,1041563.44063818,579384.451646091
1041565.43945898,579380.644453501,m180,y129,cr_2,29,Hw,,,LS,15.2,,Y,N,0,1,0,N,"-",N,S,,,,,"1",,4.3,135.9,,,mature,1,"1",16.3748776715468,152.3,,,,1041563.44063818,579384.451646091
1041567.14043531,579384.41290049,m181,y36,cr_2,29,Hw,,,LS,47.7,38,Y,Y,2,1,1,Y,"4",N,C,,,,,"1",,3.7,74.2,,,mature,4,"4",16.3748776715468,90.6,,,,1041563.44063818,579384.451646091
1041564.41723511,579384.957865855,m182,y4000,cr_2,29,Hw,,,LS,42.9,32.7,Y,Y,2,2,1,Y,"4",N,C,,,,,"1",,1.1,46.2,,,mature,5,"5",16.3748776715468,62.6,,,,1041563.44063818,579384.451646091
1041563.5744009,579385.644167594,m183,y65,cr_2,29,Hw,,,LS,24.3,,Y,N,2,2,1,Y,"4",Y,I,,,,,"1",,1.2,350,,,mature,5,"5",16.3748776715468,6.4,,,,1041563.44063818,579384.451646091
1041563.76389809,579387.333573057,m184,y58,cr_2,29,Hw,,,LS,21.2,,Y,Y,1,0,0,N,"-",N,I,,,"1",,"1",,2.9,350,,,mature,1,"1",16.3748776715468,6.4,,,,1041563.44063818,579384.451646091
1041563.76389809,579387.333573057,m185,y127,cr_2,29,Hw,,,LS,49.5,36.3,Y,Y,2,0,0,Y,"1",N,C,,,,,"1",,2.9,350,,,mature,2,"2",16.3748776715468,6.4,,,,1041563.44063818,579384.451646091
1041569.07531673,579378.914462903,m186,y105,cr_2,29,Hw,,,SN,13.8,,U,"-",,,,"-","-","-","-",,,,,"5",,7.9,118.1,,,mature,,DU,16.3748776715468,134.5,,,,1041563.44063818,579384.451646091
1041583.10892447,579386.234058865,m187,w111,cr_2,30,Hw,,,SN,15.5,,U,"-",,,,"-","-","-","-",,,,,"6",,2.9,56.9,,,mature,,DU,16.3748776715468,73.3,,,,1041580.33123923,579385.400713357
1041582.53766137,579384.751328006,m188,w8,cr_2,30,Hw,,,LS,46.8,32.2,Y,Y,2,2,2,Y,"7",N,C,,,,,"1",,2.3,90,,,mature,6,"6",16.3748776715468,106.4,,,,1041580.33123923,579385.400713357
1041583.97502792,579384.7582151,m189,w66,cr_2,30,Hw,,,LS,44.8,40.2,Y,Y,2,1,1,Y,"4",N,C,,,,,"1",,3.7,83.6,,,mature,4,"4",16.3748776715468,100,,,,1041580.33123923,579385.400713357
1041579.29449165,579383.016357164,m190,w22,cr_2,30,Mb,,,LS,38.3,,"-","-",,,,"-","-","-",I,,,"4",,"1",,2.6,187.1,,,mature,,"-",16.3748776715468,203.5,,,,1041580.33123923,579385.400713357
1041584.80121389,579382.553025433,m191,w50,cr_2,30,Hw,,,LS,66.5,,Y,Y,2,2,1,Y,"8",N,D,,,,,"1",,5.3,106.1,,,mature,5,"5",16.3748776715468,122.5,,,,1041580.33123923,579385.400713357
1041580.41082366,579379.70126897,m192,w112,cr_2,30,Fd,,,LS,23.6,,"-","-",,,,"-","-","-",C,,,,,"1",possible hdm,5.7,162.8,,,mature,,"-",16.3748776715468,179.2,,,,1041580.33123923,579385.400713357
1041581.26955454,579378.968795728,m193,w65,cr_2,30,Hw,,,LS,49,,Y,Y,1,1,1,N,"-",N,D,,,,,"1",,6.5,155.3,,,mature,3,"3",16.3748776715468,171.7,,,,1041580.33123923,579385.400713357
1041580.23228313,579379.101490572,m194,w124,cr_2,30,Hw,,,LS,21.4,,Y,N,2,2,1,Y,"1",N,I,,,,,"1",,6.3,164.5,,,mature,5,"5",16.3748776715468,180.9,,,,1041580.33123923,579385.400713357
1041576.40638014,579380.995548082,m195,w120,cr_2,30,Hw,,,LS,47.2,,Y,Y,2,2,2,Y,"4",N,C,,,,,"1",Forked with m196,5.9,205.3,,,mature,6,"6",16.3748776715468,221.7,,,,1041580.33123923,579385.400713357
1041585.35102478,579382.300430616,m196,w3,cr_2,30,Hw,,,SN,19.4,,Y,"-",,,,"-","-","-","-",,,,,"4",Forked with m195,5.9,105.3,,,mature,,DI,16.3748776715468,121.7,,,,1041580.33123923,579385.400713357
1041574.13917922,579385.714389586,m197,w1,cr_2,30,Fd,,,LS,67.4,,"-","-",,,,"-","-","-",D,,,,,"1",,6.2,256.5,,,mature,,"-",16.3748776715468,272.9,,,,1041580.33123923,579385.400713357
1041575.84637099,579385.031990068,m198,w52,cr_2,30,Fd,,,LS,50.3,,"-","-",,,,"-","-","-",C,,,,,"1",,4.5,248.9,,,mature,,"-",16.3748776715468,265.3,,,,1041580.33123923,579385.400713357
1041578.43126528,579385.410661688,m199,w56,cr_2,30,Hw,,,LS,20.9,,Y,Y,2,1,1,Y,"8",N,S,,,,,"1",,1.9,253.9,,,mature,4,"4",16.3748776715468,270.3,,,,1041580.33123923,579385.400713357
1041578.06179553,579386.449343563,m200,w71,cr_2,30,Fd,,,LS,32.4,,"-","-",,,,"-","-","-",C,,,,,"1",,2.5,278.4,,,mature,,"-",16.3748776715468,294.8,,,,1041580.33123923,579385.400713357
1041576.71870606,579389.000658368,m201,w101,cr_2,30,Hw,,,LS,25.6,,Y,Y,1,0,1,N,"-",Y,I,IB,,"1",,"1",forked with m202,5.1,298.5,,,mature,2,"2",16.3748776715468,314.9,,,,1041580.33123923,579385.400713357
1041576.71870606,579389.000658368,m202,w13,cr_2,30,Hw,,,RD,20.7,,Y,Y,2,1,1,N,"-","-","-",IB,Ax,"1",,"2",formed with m201,5.1,298.5,,,mature,4,"4",16.3748776715468,314.9,,,,1041580.33123923,579385.400713357
1041574.70301886,579388.001316268,m203,w5,cr_2,30,Fd,,,LS,71.2,,"-","-",,,,"-","-","-",D,,,"-",,"1",,6.2,278.4,,,mature,,"-",16.3748776715468,294.8,,,,1041580.33123923,579385.400713357
1041590.88960943,579379.88723135,m204,y64,cr_2,31,Cw,,,LS,92.5,,"-","-",,,,"-","-","-",D,,,"1",,"1",,2.3,342.8,,,mature,,"-",16.3748776715468,359.2,,,,1041590.92172244,579377.587455545
1041594.54056492,579379.719116669,m205,y32,cr_2,31,Hw,,,SN,9.7,,U,"-",,,,"-","-","-","-",,,"-",,"6",,4.2,43.1,,,mature,,DU,16.3748776715468,59.5,,,,1041590.92172244,579377.587455545
1041595.19147413,579378.096592608,m206,y9,cr_2,31,Hw,,,LS,59.5,34,Y,Y,2,2,1,Y,"4",Y,D,,,"-",,"1",,4.3,66.8,,,mature,5,"5",16.3748776715468,83.2,,,,1041590.92172244,579377.587455545
1041594.00692738,579377.889962534,m207,y130,cr_2,31,Cw,,,LS,45,,"-","-",,,,"-","-","-",I,,,"1","2","1",,3.1,68,,,mature,,"-",16.3748776715468,84.4,,,,1041590.92172244,579377.587455545
1041594.0744013,579372.600410729,m208,y115,cr_2,31,Fd,,,LS,40.3,,"-","-",,,,"-","-","-",C,,,,,"1",,5.9,131.3,,,mature,,"-",16.3748776715468,147.7,,,,1041590.92172244,579377.587455545
1041589.60493752,579374.344605337,m209,y1,cr_2,31,Hw,,,SN,44.9,,Y,"-",,,,"-","-","-","-",,,,,"4",forked with m210,3.5,185.7,,,mature,,DI,16.3748776715468,202.1,,,,1041590.92172244,579377.587455545
1041589.60493752,579374.344605337,m210,y125,cr_2,31,Hw,,,SN,25.2,,Y,"-",,,,"-","-","-","-",,,,,"4",forked with m209,3.5,185.7,,,mature,,DI,16.3748776715468,202.1,,,,1041590.92172244,579377.587455545
1041586.94219961,579377.183230356,m211,y57,cr_2,31,Hw,,,RD,17.1,,Y,N,2,2,2,Y,"4",N,S,,,,,"2",,4,247.8,,,mature,6,"6",16.3748776715468,264.2,,,,1041590.92172244,579377.587455545
1041585.05623175,579376.950259346,m212,y103,cr_2,31,Cw,,,LS,13.4,,"-","-",,,,"-","-","-",S,,,,,"1",,5.9,247.4,,,mature,,"-",16.3748776715468,263.8,,,,1041590.92172244,579377.587455545
1041605.24971345,579375.00447583,m213,w10,cr_2,35,Cw,,,LS,94.8,,"-","-",,,,"-","-","-",D,,,,,"1",,3.9,344.3,,,mature,,"-",16.3748776715468,0.7,,,,1041605.20206715,579371.104766888
1041606.31990228,579374.209673426,m214,w42,cr_2,35,Cw,,,LS,78.2,,"-","-",,,,"-","-","-",D,IB,,,,"1",,3.3,3.4,,,mature,,"-",16.3748776715468,19.8,,,,1041605.20206715,579371.104766888
1041606.58190961,579373.189481443,m215,w25,cr_2,35,Cw,,,LS,49.8,,"-","-",,,,"-","-","-",C,,,,,"1",,2.5,17.1,,,mature,,"-",16.3748776715468,33.5,,,,1041605.20206715,579371.104766888
1041612.922804,579374.413878929,m216,w119,cr_2,35,Fd,,,LS,31.7,,"-","-",,,,"-","-","-",C,,,"1",,"1",,8.4,50.4,,,mature,,"-",16.3748776715468,66.8,,,,1041605.20206715,579371.104766888
1041612.76314923,579372.560801799,m217,w108,cr_2,35,Hw,,,LS,34.7,25.2,Y,Y,2,2,2,Y,"7",Y,C,IB,,"1",,"2",,7.7,62.7,,,mature,6,"6",16.3748776715468,79.1,,,,1041605.20206715,579371.104766888
1041608.89165214,579371.382188177,m218,w107,cr_2,35,Hw,,,LS,36,29.6,Y,Y,2,2,2,Y,"4",Y,C,,,"-",,"2",,3.7,69.3,,,mature,6,"6",16.3748776715468,85.7,,,,1041605.20206715,579371.104766888
1041609.33039561,579370.332171216,m219,w11,cr_2,35,Hw,,,LL,36.6,26,Y,Y,2,2,1,Y,"1",Y,C,,,"2",,"1",,4.2,84.2,,,mature,5,"5",16.3748776715468,100.6,,,,1041605.20206715,579371.104766888
1041611.78042042,579368.43357462,m220,w35,cr_2,35,Hw,,,LL,38.3,,Y,Y,2,2,2,Y,"7",Y,C,,,"-",,"1",,7.1,95.7,,,mature,6,"6",16.3748776715468,112.1,,,,1041605.20206715,579371.104766888
1041608.14657176,579367.570662679,m221,w76,cr_2,35,Hw,,,LS,35.8,27.6,Y,Y,2,2,1,Y,"8",Y,C,,,"-",,"2",,4.6,123.8,,,mature,5,"5",16.3748776715468,140.2,,,,1041605.20206715,579371.104766888
1041603.02152367,579369.688705397,m222,w30,cr_2,35,Hw,,,LS,10.8,,Y,N,1,1,0,N,"-","-",S,,,"-",,"2",forked with m223,2.6,220.6,,,mature,2,"2",16.3748776715468,237,,,,1041605.20206715,579371.104766888
1041603.02152367,579369.688705397,m223,w117,cr_2,35,Hw,,,LS,11.5,,Y,N,1,1,0,Y,"1",N,S,,,"3",,"1",forked with m222,2.6,220.6,,,mature,2,"2",16.3748776715468,237,,,,1041605.20206715,579371.104766888
1041587.01491837,579385.868081731,m224,y55,cr_2,30,Hw,,,LS,48.5,36.2,Y,Y,2,2,1,Y,"4",Y,C,IB,AX,"1",,"1",forked with m225,6.7,69.6,,,mature,5,"5",16.3748776715468,86,,,,1041580.33123923,579385.400713357
1041587.01491837,579385.868081731,m225,w7000,cr_2,30,Hw,,,LS,23,,Y,Y,2,2,2,Y,"1",Y,I,,,,,"1",forled with m224,6.7,69.6,,,mature,6,"6",16.3748776715468,86,,,,1041580.33123923,579385.400713357
1041599.46122581,579378.605729672,m226,y48,cr_2,31,Cw,,,LS,18,,"-","-",,,,"-","-","-",S,,,,,"1",,8.6,66.8,,,mature,,"-",16.3748776715468,83.2,,,,1041590.92172244,579377.587455545
1041612.03902212,579376.484919928,m227,y7001,cr_2,35,Hw,,,LS,34.7,24.5,Y,Y,2,1,1,Y,"1",Y,C,,,,,"1",,8.7,35.4,,,mature,4,"4",16.3748776715468,51.8,,,,1041605.20206715,579371.104766888
1041589.32838574,579383.37202797,m228,y17,cr_2,31,Hw,,,LS,39.4,,Y,Y,2,2,2,Y,"7",Y,I,,,,,"1",,6,328.2,,,mature,6,"6",16.3748776715468,344.6,,,,1041590.92172244,579377.587455545
1247615.9737022,483351.820375667,m229,w108,mk_2,6,Cw,,,LS,77,,"-","-",,,,"-","-","-",C,,,"2","5","1",,7.8,276,N,,mature,,"-",15.7310059366468,291.7,,,,1247623.22093626,483348.936350961
1247617.49151804,483353.129651201,m230,w51,mk_2,6,Hw,,,LS,62.3,39.1,Y,Y,2,1,1,Y,"4",N,C,IB,AX,"1",,"1",,7.1,290.5,N,,mature,4,"4",15.7310059366468,306.2,,,,1247623.22093626,483348.936350961
1247621.20941262,483355.641108425,m231,w63,mk_2,6,Hw,,,LS,51.3,,Y,Y,2,1,0,Y,"4",N,C,,,,,"1",,7,327.6,N,,mature,3,"3",15.7310059366468,343.3,,,,1247623.22093626,483348.936350961
1247622.0600409,483353.490724898,m232,w123,mk_2,6,Hw,,,LS,9.6,,Y,Y,1,1,0,N,"-",N,S,,,,,"1",,4.7,330,N,,mature,2,"2",15.7310059366468,345.7,,,,1247623.22093626,483348.936350961
1247614.30126357,483352.485919831,m233,w75,mk_2,6,Hw,,,LS,11.2,,Y,Y,0,0,0,N,"-",Y,S,,,,,"1",,9.6,276,N,,mature,0,IBLC,15.7310059366468,291.7,,,,1247623.22093626,483348.936350961
1247613.03156228,483351.858106932,m234,w46,mk_2,6,Hw,,,LS,9.2,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,10.6,270.3,N,,mature,0,"0",15.7310059366468,286,,,,1247623.22093626,483348.936350961
1247616.72472262,483346.071179357,m235,w32,mk_2,6,Hw,,,LS,44.7,,Y,N,1,1,0,Y,"2",N,C,,,"1",,"1",,7.1,230.5,N,,mature,2,"2",15.7310059366468,246.2,,,,1247623.22093626,483348.936350961
1247618.2967791,483344.848236929,m236,w61,mk_2,6,Hw,,,LS,10.4,,N,"-",0,0,0,"-","-","-",S,,,"-",,"1",,6.4,214.6,N,,mature,0,"0",15.7310059366468,230.3,,,,1247623.22093626,483348.936350961
1247617.96387501,483342.51347722,m237,w71,mk_2,6,Cw,,,LS,31.5,,"-","-",,,,"-","-","-",I,,,"5",,"1",,8.3,203.6,Y,,mature,,"-",15.7310059366468,219.3,,,,1247623.22093626,483348.936350961
1247619.83156399,483343.273122583,m238,w36,mk_2,6,Hw,,,LS,50.4,,Y,Y,1,1,0,N,"-",N,C,,,"-",,"1",,6.6,195.2,Y,,mature,2,"2",15.7310059366468,210.9,,,,1247623.22093626,483348.936350961
1247624.98888569,483342.473816257,m239,w5,mk_2,6,Hw,,,LS,39.7,38.1,Y,N,0,1,0,N,"-",N,C,,,"-",,"1",,6.7,149,Y,,mature,1,"1",15.7310059366468,164.7,,,,1247623.22093626,483348.936350961
1247621.82285491,483349.0096213,m240,w65,mk_2,6,Hw,,,LS,38.2,,Y,N,0,1,0,N,"-",N,C,,,"1",,"1",,1.4,257.3,N,,mature,1,"1",15.7310059366468,273,,,,1247623.22093626,483348.936350961
1247622.7366819,483350.034302562,m241,w26,mk_2,6,Hw,,,LS,38.2,,Y,Y,1,0,0,Y,"1",N,I,,,"1",,"1",,1.2,320.5,N,,mature,1,"1",15.7310059366468,336.2,,,,1247623.22093626,483348.936350961
1247623.24903536,483351.236179311,m242,w67,mk_2,6,Fd,,,LS,67.3,,"-","-",,,,"-","-","-",C,,,"-",,"2",,2.3,345,N,,mature,,"-",15.7310059366468,0.7,,,,1247623.22093626,483348.936350961
1247624.47119996,483348.580203976,m243,w102,mk_2,6,Cw,,,LS,17.3,,"-","-",,,,"-","-","-",S,,,"1","2","1",,1.3,90.2,N,,mature,,"-",15.7310059366468,105.9,,,,1247623.22093626,483348.936350961
1247626.46750218,483355.646602395,m244,y46,mk_2,7,Cw,,,LS,23.5,,"-","-",,,,"-","-","-",S,,,"1",,"1",,5.3,285.4,N,,mature,,"-",15.7310059366468,301.1,,,,1247631.00571773,483352.908975752
1247628.60222434,483356.831120508,m245,y48,mk_2,7,Hw,,,LS,15.2,,Y,N,1,1,0,N,"-",N,S,NX,,"-",,"1",,4.6,312.8,N,,mature,2,"2",15.7310059366468,328.5,,,,1247631.00571773,483352.908975752
1247634.00688248,483356.655041707,m246,y70,mk_2,7,Hw,,,LS,9.9,,N,"-",0,0,0,"-","-","-",S,,,"-",,"1",,4.8,23,N,,mature,0,"0",15.7310059366468,38.7,,,,1247631.00571773,483352.908975752
1247632.00403915,483359.433035405,m247,y34,mk_2,7,Hw,,,LS,53.2,,Y,N,1,1,0,N,"-",N,C,IB,AX,"-",,"1",,6.6,353,N,,mature,2,"2",15.7310059366468,8.7,,,,1247631.00571773,483352.908975752
1247638.60325251,483355.99401471,m248,y16,mk_2,7,Hw,,,LS,30.2,,Y,N,2,2,2,Y,"7",N,S,,,"1",,"1",,8.2,52.2,N,,mature,6,"6",15.7310059366468,67.9,,,,1247631.00571773,483352.908975752
1247635.06481473,483353.486670803,m249,y129,mk_2,7,Fd,,,SN,106.5,,"-","-",,,,"-","-","-","-",,,"-",,"-",,4.1,66.2,N,,mature,,"-",15.7310059366468,81.9,,,,1247631.00571773,483352.908975752
1247633.19445529,483353.131299606,m250,y128,mk_2,7,Hw,,,LS,44.7,,Y,N,1,1,0,N,"-",N,C,,,"1",,"1",,2.2,68.5,N,,mature,2,"2",15.7310059366468,84.2,,,,1247631.00571773,483352.908975752
1247631.39810592,483353.218865268,m251,y69,mk_2,7,Hw,,,LS,20.9,,Y,N,1,2,1,N,"-",N,S,,,"-",,"2",,0.5,36,N,,mature,4,"4",15.7310059366468,51.7,,,,1247631.00571773,483352.908975752
1247631.60622692,483351.644306342,m252,y56,mk_2,7,Hw,,,LS,56.8,43.8,Y,N,1,1,0,N,"-",N,C,IB,AX,"1",,"1",,1.4,138.9,N,,mature,2,"2",15.7310059366468,154.6,,,,1247631.00571773,483352.908975752
1247631.54849283,483349.046930284,m253,y51,mk_2,7,Hw,,,LS,36.4,,Y,N,0,1,0,N,"-",N,I,,,"-",,"1",,3.9,156.3,Y,,mature,1,"1",15.7310059366468,172,,,,1247631.00571773,483352.908975752
1247635.21556301,483350.81919041,m254,y102,mk_2,7,Hw,,,LS,46.8,,Y,Y,1,1,1,Y,"1",N,C,,,"-",,"1",,4.7,100.7,N,,mature,3,"3",15.7310059366468,116.4,,,,1247631.00571773,483352.908975752
1247635.01698346,483347.050669914,m255,y100,mk_2,7,Hw,,,LS,46.3,,Y,Y,0,0,0,Y,"8",N,C,,,"-",,"1",,7.1,129.9,Y,,mature,0,IBLC,15.7310059366468,145.6,,,,1247631.00571773,483352.908975752
1247626.06832161,483346.113232999,m256,y28,mk_2,7,Hw,,,LS,41.2,38.4,Y,N,0,1,0,N,"-",N,C,,,"-",,"1",,8.4,200.3,Y,,mature,1,"1",15.7310059366468,216,,,,1247631.00571773,483352.908975752
1247638.82621674,483350.683691496,m257,w14,mk_2,8,Hw,,,LS,9.8,,Y,Y,2,2,1,N,"-",N,S,,,"1",,"1",,2.2,280.3,N,,mature,5,"5",15.7310059366468,296,,,,1247640.80356364,483349.719274973
1247639.99448944,483352.504126661,m258,w15,mk_2,8,Hw,,,LS,9.8,,Y,Y,1,0,0,N,"-",N,S,,,"-",,"1",,2.9,328.1,N,,mature,1,"1",15.7310059366468,343.8,,,,1247640.80356364,483349.719274973
1247644.64707422,483352.594588246,m259,w120,mk_2,8,Hw,,,LS,12.5,,Y,N,1,0,0,N,"-",N,S,,,"7",,"1",,4.8,37.5,N,,mature,1,"1",15.7310059366468,53.2,,,,1247640.80356364,483349.719274973
1247644.80952126,483351.769227056,m260,w39,mk_2,8,Cw,,,LS,62.9,,"-","-",,,,"-","-","-",C,,,,,"1",,4.5,47.2,N,,mature,,"-",15.7310059366468,62.9,,,,1247640.80356364,483349.719274973
1247644.44452731,483351.116909976,m261,w52,mk_2,8,Hw,,,LS,40.4,28.6,Y,Y,1,1,1,Y,"8",N,C,IB,AX,"2",,"1",,3.9,53.3,N,,mature,3,"3",15.7310059366468,69,,,,1247640.80356364,483349.719274973
1247648.01428736,483353.409188722,m262,w111,mk_2,8,Cw,,,LL,23.7,,"-","-",,,,"-","-","-",S,,,,,"1",,8.1,47.2,N,,mature,,"-",15.7310059366468,62.9,,,,1247640.80356364,483349.719274973
1247649.8424007,483345.212677061,m263,w49,mk_2,8,Hw,,,LS,13.9,,Y,Y,2,1,0,Y,"8",Y,S,,,,,"1",,10.1,100.8,N,,mature,3,"3",15.7310059366468,116.5,,,,1247640.80356364,483349.719274973
1247650.28986788,483344.989578154,m264,w22,mk_2,8,Fd,,,SN,110,,"-","-",,,,"-","-","-","-",,,,,"-",,10.6,100.8,N,,mature,,"-",15.7310059366468,116.5,,,,1247640.80356364,483349.719274973
1247647.60342566,483345.697847789,m265,w103,mk_2,8,Hw,,,LS,10.8,,Y,Y,2,1,0,N,"-",Y,S,,,,,"1",,7.9,104.9,N,,mature,3,"3",15.7310059366468,120.6,,,,1247640.80356364,483349.719274973
1247649.82814491,483342.918765211,m266,w122,mk_2,8,Cw,,,SN,18.5,,"-","-",,,,"-","-","-","-",,,,,"-",,11.3,111.3,Y,,mature,,"-",15.7310059366468,127,,,,1247640.80356364,483349.719274973
1247649.72859848,483342.30956829,m267,w74,mk_2,8,Hw,,,LS,68.9,45.2,Y,N,2,1,1,Y,"4",N,C,,,,,"1",,11.6,114,Y,,mature,4,"4",15.7310059366468,129.7,,,,1247640.80356364,483349.719274973
1247642.26412229,483344.41675025,m268,w42,mk_2,8,Hw,,,LS,11.6,,Y,Y,2,2,1,N,"-",Y,S,,,"1",,"1",,5.5,148.9,N,,mature,5,"5",15.7310059366468,164.6,,,,1247640.80356364,483349.719274973
1247640.99063862,483343.021887202,m269,w9,mk_2,8,Hw,,,LS,54.3,,Y,N,2,2,1,Y,"4",N,C,,,"1",,"1",,6.7,162.7,Y,,mature,5,"5",15.7310059366468,178.4,,,,1247640.80356364,483349.719274973
