Comment,site_id,pt_type,pt_id,Max_PDOP,Max_HDOP,Corr_Type,GPS_Date,Datafile,GNSS_Heigh,Vert_Prec,Horz_Prec,Std_Dev,Latitude,Longitude,ORIG_FID,lat_num,long_num,x_nad,y_nad
ed.2.ph1,ph_1,edge,2,8.1000004,6.4000001,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,278.774999999999977,3.300000000000000,2.200000000000000,0.918379000000000,49.079247939,-125.335843491,,49.079247938999998,-125.335843491000006,329429.519700000062585,5438892.745899999514222
ip.1.ph1,ph_1,infect perim,1,6.8000002,4.8000002,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,262.846999999999980,1.900000000000000,1.600000000000000,1.711343000000000,49.079196804,-125.335903754,,49.079196803999999,-125.335903754000000,329424.944299999624491,5438887.197599999606609
te.266.ph1,ph_1,tran end,266,8.0000000,5.0999999,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,263.076999999999998,1.600000000000000,1.200000000000000,0.776874000000000,49.079053299,-125.336051654,,49.079053299000002,-125.336051654000002,329413.653199999593198,5438871.579399999231100
te.259.ph1,ph_1,tran end,259,5.9000001,3.5000000,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,265.401000000000010,1.300000000000000,0.900000000000000,1.063079000000000,49.078860906,-125.336087481,,49.078860906000003,-125.336087481000007,329410.377999999560416,5438850.274800000712276
ip.2.ph1,ph_1,infect perim,2,5.3000002,3.4000001,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,258.795999999999992,0.900000000000000,0.800000000000000,0.533256000000000,49.078877358,-125.335978342,,49.078877358000000,-125.335978342000004,329418.403500000014901,5438851.857799999415874
ip.3.ph1,ph_1,infect perim,3,5.1999998,3.5999999,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,262.016999999999996,1.000000000000000,0.900000000000000,0.951348000000000,49.078749065,-125.335970550,,49.078749064999997,-125.335970549999999,329418.532899999991059,5438837.580000000074506
te.258.ph1,ph_1,tran end,258,12.0000000,6.0999999,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,261.855999999999995,1.700000000000000,1.000000000000000,0.641216000000000,49.078737394,-125.335981890,,49.078737394000001,-125.335981889999999,329417.664900000207126,5438836.308299999684095
ed.1.ph1,ph_1,edge,1,4.4000001,2.5000000,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,264.622999999999990,1.600000000000000,1.000000000000000,0.560336000000000,49.078684915,-125.335687375,,49.078684914999997,-125.335687375000006,329438.990199999883771,5438829.812300000339746
sm.036.ph1,ph_1,stem map,036,4.1999998,2.2000000,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,269.127000000000010,0.800000000000000,0.700000000000000,0.433807000000000,49.078740789,-125.335695888,,49.078740789000001,-125.335695888000004,329438.559999999590218,5438836.042099999263883
ts.258.ph1,ph_1,tran start,258,4.3000002,2.5000000,L1L2  Postprocessed Carrier Float,8/31/2023 0:00:00,mistletoe8.cor,260.509000000000015,0.900000000000000,0.700000000000000,0.828031000000000,49.078808103,-125.335729492,,49.078808103000000,-125.335729491999999,329436.336900000460446,5438843.599899999797344
sm.037.ph1,ph_1,stem map,037,5.6999998,3.5999999,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,266.660000000000025,1.300000000000000,0.900000000000000,1.309719000000000,49.078902293,-125.335734802,,49.078902292999999,-125.335734802000005,329436.271800000220537,5438854.081399999558926
ts.259.ph1,ph_1,tran start,259,5.5000000,3.5999999,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,268.704999999999984,1.600000000000000,1.200000000000000,1.405187000000000,49.078907343,-125.335845783,,49.078907342999997,-125.335845782999996,329428.185499999672174,5438854.892500000074506
sm.038.ph1,ph_1,stem map,038,28.2000008,12.3000002,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,275.548999999999978,2.800000000000000,1.600000000000000,1.106742000000000,49.078977169,-125.335805745,,49.078977168999998,-125.335805745000002,329431.348199999891222,5438862.563799999654293
ts.266.ph1,ph_1,tran start,266,70.1999969,25.7000008,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,273.072000000000003,2.600000000000000,1.500000000000000,0.636763000000000,49.079070598,-125.335834443,,49.079070598000001,-125.335834442999996,329429.572800000198185,5438873.013399999588728
sm.039.ph1,ph_1,stem map,039,12.1999998,6.4000001,Postprocessed Code,8/31/2023 0:00:00,mistletoe8.cor,293.019000000000005,2.600000000000000,1.700000000000000,1.294754000000000,49.079095587,-125.335787324,,49.079095586999998,-125.335787323999995,329433.099000000394881,5438875.685000000521541
